@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780','106709','111063','111529','111622','113120','114753','117504','130088','131560','147478','148225','148646','148833','150314','151207','151905','152113','153514','154112','156467','163136','163170','163438','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','282066','284856','285654','286809','287364','292934','293707','293795','294835','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309010','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','346386','349510','350184','350311','352190','352648','353540','355083','357512','358422','359530','359711','359951','370791','370846','373172','373458','373674','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
0.83,?,-2.9137,21.7193,3.6054e-07,3.287e-05,2.1616,9.4,?,37.95,8.76,2020,64,0.0592313,'no','yes','151905',0.622422983171418,0.544780211290345,0.37115831207484,0.277017659973353,0.607348968042061,0.162263720063493,0.958377740578726,0.183119166642427,0.297572854207829,0.918306369101629,0.719919446390122,0.880581509089097,0.416840739082545,0.522454765858129,0.0452189994975924,0.628322159871459,0.958923146827146,0.785341742448509,0.954021823825315,0.242962108226493,0.159062759950757,0.403826402500272,0.405763672897592,0.069063990842551,0.339708007173613,0.302824335172772,0.0982402765657753,0.296247148886323,0.519906353903934,0.474478838499635,0.377322293817997,0.583529892144725,0.600256841629744,0.325923933181912,0.640271859243512,0.859160085441545,0.80348945246078,0.0870682338718325,0.754407682921737,0.383206000784412,0.493630618555471,0.975392310181633,0.506574822822586,0.737768550403416,0.965041416697204,0.96636200719513,0.288079002872109,0.602412143256515,0.060596774565056,0.480221753939986,0.528759751003236,0.0756644739303738,0.250703469617292,0.636358016403392,0.300931926583871,0.195627749431878,0.594425523187965,0.216925174696371,0.644658835371956,0.334287202917039,0.742270669899881,0.526787069858983,0.475024780491367,0.163742280099541
1.165,-0.4458,?,?,5.6717e-07,?,2.2145,10.3,?,52.48,7.29,187,1.408,0.163681,'yes','no','259714',0.922121353913099,0.393638086505234,0.187505593290552,0.673874941188842,0.284847994800657,0.610458239214495,0.385049727279693,0.690663421992213,0.543100595707074,0.0433373351115733,0.549925355939195,0.992897427873686,0.628500671358779,0.669299028813839,0.597038219682872,0.783771145623177,0.790150855435058,0.635060200933367,0.166133337188512,0.191445430507883,0.491933314595371,0.143635489977896,0.59704358340241,0.526442316593602,0.91374666057527,0.0227233646437526,0.211517642950639,0.82277633342892,0.50807247357443,0.418863997329026,0.570105044171214,0.487170066218823,0.262637950247154,0.256365442881361,0.574840887682512,0.350621627178043,0.540968266082928,0.262848929269239,0.893297998933122,0.327364300610498,0.539513912051916,0.500979442847893,0.598015847615898,0.0676961468998343,0.444327531848103,0.377040931023657,0.958593738498166,0.547812201781198,0.96328541613184,0.728692159987986,0.0669159784447402,0.228447672910988,0.716383441351354,0.135785550810397,0.719601929886267,0.771753556560725,0.658226860221475,0.146141697885469,0.319352557882667,0.320835646241903,0.212807352188975,0.609360877191648,0.66284987796098,0.781845329795033
8.1,-0.7002,?,50.5504,6.6649e-07,?,1.9477,31.3,?,12.36,8.16,203,1.024,0.136544,'yes','no','350184',0.265784439863637,0.8946220590733,0.305111039197072,0.261497077066451,0.243217665934935,0.700398915912956,0.874925769865513,0.560593977803364,0.745237419847399,0.288629904855043,0.373581673251465,0.0673235137946904,0.0354945615399629,0.227630840381607,0.618294768501073,0.530276261735708,0.512978061102331,0.825959040317684,0.360989339184016,0.0364872787613422,0.822228611679748,0.306670827325433,0.63719351706095,0.669904567068443,0.207352402154356,0.3578593255952,0.517493409803137,0.761351040331647,0.536847633309662,0.192549445200711,0.321916132932529,0.564458430744708,0.753019397845492,0.801233620382845,0.142724263714626,0.266527927480638,0.437749184668064,0.813385231420398,0.439565592911094,0.361398390727118,0.779812416993082,0.858745477627963,0.89586143521592,0.54167274851352,0.488753140438348,0.698924724245444,0.922901588957757,0.485422490397468,0.113816683879122,0.140427079284564,0.567588907200843,0.704389457358047,0.536135313333943,0.825147202471271,0.0955990555230528,0.965931392274797,0.0117414083797485,0.304470315109938,0.139888028614223,0.685568650485948,0.400074848439544,0.707078665029258,0.131624445086345,0.425481860293075
1.608,-1.387,?,172.256,8.704e-06,0.0001712,2.1247,52.4,0.195,57.97,8.16,163,1.024,0.126235,'yes','yes','349510',0.532926880056038,0.154177916701883,0.482235799077898,0.85823079990223,0.906344576971605,0.514501789351925,0.533282143995166,0.501889396924525,0.247410601004958,0.669296480016783,0.739479685202241,0.973190189572051,0.746336698299274,0.856968512991443,0.0100860865786672,0.205886682495475,0.905910747824237,0.202264744089916,0.481502954382449,0.761232430115342,0.303096008719876,0.0360240731388330,0.986007909290493,0.369768370641395,0.600404975237325,0.283510670531541,0.846604019869119,0.860017703380436,0.356954956194386,0.355394917540252,0.463742884108797,0.260090496856719,0.289838510798290,0.702537272125483,0.195920984027907,0.89938933448866,0.212322813924402,0.561169799417257,0.634111427003518,0.971413572318852,0.885395781137049,0.799135244451463,0.0532543403096497,0.215785680571571,0.352876615012065,0.314926309511065,0.28785359300673,0.815829202532768,0.875176339410245,0.896867862669751,0.306522722588852,0.110610293224454,0.0272883421275765,0.608203050913289,0.229872154770419,0.0697223469614983,0.294681693892926,0.565098770428449,0.489938106853515,0.260048663476482,0.918481200933456,0.416796199744567,0.273584163980559,0.742607914377004
2.04,?,?,?,3.4241e-07,?,1.9044,10.4,?,11.31,9.07,384,4.096,0.141616,'yes','yes','282003',0.551288819173351,0.591244192095473,0.153671809472144,0.383388952352107,0.543200350366533,0.600358146708459,0.881528147496283,0.587590904673561,0.40306112379767,0.0243399157188833,0.29728872445412,0.339594060089439,0.082368180854246,0.340595194138587,0.5114729416091,0.366341916145757,0.778718539047986,0.58018310344778,0.257568946341053,0.884528085356578,0.652670250972733,0.378320271614939,0.177855626912788,0.875534169841558,0.962278140243143,0.173230266664177,0.196874243440107,0.115195862483233,0.594696769956499,0.159262994769961,0.565993983764201,0.352619677316397,0.715680079301819,0.615799899911508,0.355268602259457,0.311755520058796,0.492877347860485,0.467702814377844,0.527853368083015,0.158357765292749,0.345304726390168,0.640570029849187,0.929452514275908,0.945556577295065,0.25565563631244,0.278780682245269,0.981424251105636,0.823543524136767,0.215390164405107,0.189587175147608,0.0880952274892479,0.104044212726876,0.403955186950043,0.806273142341524,0.221986856311560,0.960503045702353,0.173008569516242,0.174435826251283,0.477842899505049,0.1343261632137,0.63174500130117,0.601213712478057,0.927005925448611,0.753452814882621
2.752,-1.4019,?,?,2.8419e-06,4.211e-05,2.1827,68.4,?,39.96,9.18,243,1.024,0.0992083,'yes','yes','374210',0.704588895430788,0.92159726144746,0.747666539391503,0.857625669566914,0.372930283891037,0.194580111885443,0.407968136947602,0.0618484632577747,0.0938782629091293,0.98134946799837,0.761362514691427,0.65265207272023,0.423340277047828,0.0581748159602284,0.742329467087984,0.243943839101121,0.326114375842735,0.597979406593367,0.635068278061226,0.731240861816332,0.353666612645611,0.527770365588367,0.0635897640604526,0.381761213997379,0.119430327322334,0.767363524297252,0.356865929206833,0.239717532880604,0.425823228666559,0.629923198837787,0.561962708365172,0.51972796744667,0.218623522203416,0.357214355841279,0.722626658389345,0.377325864974409,0.626895410008729,0.0321349590085447,0.966178023256361,0.174881245940924,0.75433470401913,0.0306110791862011,0.618728060508147,0.233509893529117,0.147450707387179,0.273889329284430,0.770345294615254,0.267024079337716,0.58411927940324,0.703727318672463,0.243412059498951,0.577485776972026,0.476625058799982,0.823413053294644,0.211718331091106,0.875220361398533,0.00813911110162735,0.317625410389155,0.770571153378114,0.888714324682951,0.206237130565569,0.975140390917659,0.622695127036422,0.388276118319482
1.092,-1.2759,?,177.028,1.3074e-05,?,1.1707,45.2,-0.032,114.73,9.06,195,1.024,0.132201,'yes','no','373674',0.404988131020218,0.399883222999051,0.272131502628326,0.460018716752529,0.128475246718153,0.571833123220131,0.944704526336864,0.482216870412230,0.9911569848191,0.948849969077855,0.290969819761813,0.97614988218993,0.546209135092795,0.458238636376336,0.304755725199357,0.119550887262449,0.615116833942011,0.682512497063726,0.161393293179572,0.633672332623973,0.00648869993165135,0.88334484770894,0.131805592449382,0.474491792498156,0.386210478143767,0.799092972883955,0.6776469189208,0.0553574818186462,0.414447866845876,0.579001732403412,0.292294818907976,0.0785153659526259,0.806382489623502,0.349691169336438,0.624647887423635,0.136229112744331,0.868973139906302,0.103124875575304,0.149763209745288,0.627101075835526,0.961708385497332,0.0792032731696963,0.240948642138392,0.394450463354588,0.86297151260078,0.725263466592878,0.493753448361531,0.194738797843456,0.59267690172419,0.133683939697221,0.101560496957973,0.301805349299684,0.414242742583156,0.50995247066021,0.684606716269627,0.509300090372562,0.562890408793464,0.401210574666038,0.66402103472501,0.9376910708379,0.473027978325263,0.0930242959875613,0.394232270075008,0.762208258500323
0.54,-1.7949,?,57.9955,4.3217e-06,7.6e-05,2.0837,44.7,0.076,119.51,7.13,243,4.096,0.174465,'yes','yes','221755',0.191228469833732,0.92137126205489,0.559621440479532,0.562739438842982,0.188118170015514,0.578887143637985,0.843942181905732,0.35822738124989,0.139296332607046,0.128278641030192,0.980618917150423,0.13839385448955,0.112324131652713,0.878937071887776,0.415061490377411,0.322638581506908,0.763212268706411,0.435110720340163,0.924239453161135,0.613714989973232,0.263260136125609,0.188697076635435,0.165284015936777,0.378073498606682,0.476603622548282,0.681482841493562,0.307954743970186,0.470572290476412,0.916205967310816,0.792535937624052,0.326945745153353,0.478835531277582,0.870344235561788,0.908646502997726,0.282909580739215,0.884051505709067,0.694225195562467,0.0389493103139102,0.729682746576145,0.651929811341688,0.497787942877039,0.341143995290622,0.227733002509922,0.164850183064118,0.536660829791799,0.0782716106623411,0.311525378841907,0.466194163775072,0.297022873768583,0.648159691598266,0.811384538654238,0.99529334437102,0.0240449237171561,0.835481586167589,0.308439920190722,0.663780503673479,0.716262722853571,0.151178546715528,0.425962941953912,0.695263864006847,0.638907106360421,0.909309902926907,0.40989688388072,0.492449514567852
1.71,-1.2432,?,?,5.175e-06,7.828e-05,2.1489,55.8,0.079,39,17.7,520,1.024,0.103873,'yes','yes','373458',0.168131830170751,0.836281188298017,0.702038155635819,0.789635835913941,0.289100494934246,0.393811368383467,0.017119066324085,0.626245739171281,0.104710285086185,0.72941388678737,0.0925106755457819,0.398137787124142,0.0297377409879118,0.592998669715598,0.589458828326315,0.504358162172139,0.20566491689533,0.954547250876203,0.529654139420018,0.0884973409119993,0.404433462535962,0.687742104986683,0.585862699197605,0.536400716053322,0.702376585220918,0.241872274549678,0.757609594613314,0.266426712274551,0.553450334118679,0.358969781780615,0.353659078245983,0.728784294333309,0.345906795933843,0.997164530912414,0.807312531396747,0.946668384829536,0.197119031799957,0.248102843062952,0.584779029944912,0.559018745552748,0.159361899131909,0.862710401415825,0.181865139864385,0.964495208812878,0.417295061750337,0.00324322213418782,0.124562348704785,0.59284777729772,0.286120224976912,0.762867180863395,0.38897683727555,0.809184360085055,0.748456045985222,0.400731032714248,0.146018976112828,0.088399808621034,0.0673705728258938,0.75249649817124,0.803942490369081,0.0324001624248922,0.263924908591434,0.0599134953226894,0.558402919210494,0.814525277120993
2.9,-1.4392,?,112.311,1.6522e-05,7.904e-05,1.9904,39.3,?,34.41,10,?,1.024,0.0502642,'yes','no','113120',0.115797917125747,0.542659411206841,0.218617104459554,0.0127028070855886,0.484355530468747,0.141157072503120,0.190270729130134,0.686473868321627,0.676674184622243,0.812071804422885,0.074686698615551,0.305106732761487,0.0565494885668159,0.398412071401253,0.829514938639477,0.369301364291459,0.718681344529614,0.66187138762325,0.41899348446168,0.247456896817312,0.0364455163944513,0.296664120163769,0.629312546923757,0.88907136186026,0.400445929728448,0.814735999330878,0.314126305980608,0.129202362848446,0.363850958645344,0.173244804376736,0.86483658454381,0.733079304918647,0.565717240795493,0.127540496410802,0.553970349021256,0.445297135971487,0.725404574535787,0.218719025142491,0.622050672071055,0.352164728567004,0.747840520227328,0.580894181970507,0.386577582452446,0.698697856860235,0.293195947539061,0.447295094607398,0.296307641314343,0.925690645584837,0.516616761218756,0.554235977353528,0.388890212634578,0.975849312730134,0.56514066294767,0.0243249500636011,0.115424535935745,0.236856394913048,0.163348574191332,0.871999400435016,0.821734045166522,0.765073392307386,0.743901092326269,0.912085805321112,0.442543298006058,0.4949842072092
5.3,-0.4337,?,?,8.0819e-07,2.294e-05,1.9183,6.8,?,27.54,?,?,?,0.213529,?,'no','150314',0.00131874578073621,0.0228825402446091,0.88364599389024,0.253275249619037,0.682684673229232,0.352621110854670,0.710316145792603,0.778039527824149,0.734223244013265,0.0341552463360131,0.830202298704535,0.392414077185094,0.703198943287134,0.0781439282000065,0.763623325852677,0.970228399382904,0.213987247319892,0.319691102486104,0.653005918953568,0.711582221789286,0.433964951429516,0.658705621259287,0.945111255161464,0.781528923893347,0.139611117308959,0.788344025379047,0.681085801217705,0.0717998375184834,0.577602235367522,0.157060364726931,0.757109676487744,0.83932703314349,0.739162479527295,0.555322441039607,0.568317051744089,0.810121518094093,0.604656330542639,0.443882840685546,0.291357519105077,0.874446636298671,0.413326049223542,0.49597650510259,0.916477411752567,0.00756991910748184,0.321486082160845,0.256713759852573,0.974352782825008,0.814720924012363,0.0925832756329328,0.54630593280308,0.907902302918956,0.104390320833772,0.420956588583067,0.92683345102705,0.822036962490529,0.532978896284476,0.081583579769358,0.210082371952012,0.99364729039371,0.495815564179793,0.347819331567734,0.529688962735236,0.0213460356462747,0.566294401651248
0.937,-1.089,?,1381.91,0.00041119,3.155e-05,1.8741,725.4,?,147.32,22.5,1909,1.024,0.0169694,'yes','yes','306757',0.373190781101584,0.474237617570907,0.132534759584814,0.935313349356875,0.55116603965871,0.393666367977858,0.490582530386746,0.970216344343498,0.166059041162953,0.850527275819331,0.825736444210634,0.456544420216233,0.884443731047213,0.464068754343316,0.17718296777457,0.508949260693043,0.673293991247192,0.639564505778253,0.478229484520853,0.807422644691542,0.871167059289292,0.977446864824742,0.297021542210132,0.965618997812271,0.196645297575742,0.202784478431568,0.474968009861186,0.945697290124372,0.381307440344244,0.89856446813792,0.555753782624379,0.310466246213764,0.693820598069578,0.962600464234129,0.0799070065841079,0.539789676433429,0.641689444659278,0.948473593918607,0.730776853626594,0.0836078443098813,0.834555505542085,0.572118728188798,0.76353057473898,0.972424053354189,0.844710687175393,0.38996388297528,0.272325879894197,0.354052854934707,0.610839966218919,0.772861901437864,0.232912588166073,0.347542248200625,0.826431722845882,0.4129829921294,0.294522664742544,0.995111745549366,0.184509141836315,0.764339382760227,0.766572627006099,0.300609530648217,0.895666337572038,0.146516958484426,0.38777205417864,0.263266160618514
1.95,-1.0297,?,?,5.3762e-06,?,1.629,60.5,?,32.88,15.1,459,1.024,0.097116,'yes','yes','306778',0.819281179225072,0.919769295491278,0.0775542573537678,0.616586830699816,0.461443906417117,0.347924101399258,0.590623646974564,0.0105154167395085,0.960050292313099,0.614100892096758,0.400912025477737,0.966283536050469,0.318806434748694,0.077238883357495,0.279975786339492,0.465763333719224,0.892248562769964,0.475095400353894,0.319576085545123,0.375841218512505,0.925672786775976,0.87635200517252,0.231283858651295,0.948283820645884,0.667806180426851,0.50526157207787,0.416635427158326,0.679791140602902,0.61282462393865,0.442431792151183,0.309341082349420,0.435104278847575,0.426943232305348,0.914050617488101,0.984123714035377,0.16393485898152,0.378699510591105,0.859469797927886,0.990151053993031,0.811628247611225,0.0453759850934148,0.862936705816537,0.397379066329449,0.140284020919353,0.00988920289091766,0.536426199600101,0.412831259425730,0.892083514947444,0.97250281763263,0.527364190900698,0.484247759450227,0.594837141688913,0.0295548932626843,0.604395505739376,0.932830542325974,0.57960023614578,0.443917269818485,0.92857620655559,0.3157482908573,0.28875241195783,0.478691855911165,0.409093467053026,0.90927204140462,0.192126919282600
1.51,-1.4146,?,131.73,4.5309e-06,2.715e-05,1.9148,45.7,?,30.24,12.69,332,1.024,0.125541,'yes','yes','208169',0.868373641045764,0.345849723089486,0.084467756561935,0.496394242392853,0.0388162923045456,0.0369216140825301,0.41632702993229,0.383283446310088,0.0706721937749535,0.264345991890877,0.0501678287982941,0.236758812097833,0.75592013145797,0.700545048806816,0.603020430309698,0.848467413103208,0.980487228836864,0.134256923571229,0.595445141196251,0.519200746901333,0.684350157389417,0.466414010617882,0.736736091785133,0.6006463104859,0.295776376267895,0.761097269598395,0.427233195398003,0.884769205702469,0.347972888033837,0.808077158872038,0.749084467766806,0.0847876332700253,0.613442613976076,0.562532802810892,0.897438891697675,0.782241452019662,0.173880317714065,0.935643834993243,0.0851135158445686,0.433715591905639,0.349170779809356,0.161436084425077,0.97439650609158,0.802951919846237,0.292002947535366,0.559441755758598,0.83606999926269,0.131702318089083,0.262423712993041,0.0411893515847623,0.347067989176139,0.233192398678511,0.246566899120808,0.354267296846956,0.133548279060051,0.931664898525923,0.588471992406994,0.874594117281958,0.940007349476218,0.00875874143093824,0.583741956856102,0.286301920423284,0.181175895500928,0.0878667056094855
0.542,-1.5913,?,68.1855,2.3823e-05,0.0005874,2.3679,295.2,0.592,66.33,18.67,813,1.024,0.048831,'yes','yes','425151',0.765614459523931,0.340642412658781,0.0792981905397028,0.916972373379394,0.713083788286895,0.313830306986347,0.562718988396227,0.519713144283742,0.345186027931049,0.863249187124893,0.199531990569085,0.238135678926483,0.540377154480666,0.788607767084613,0.981043878011405,0.0483566015027463,0.325484922388569,0.903791144723073,0.00952704553492367,0.935831206850708,0.120182766579092,0.363311009248719,0.929814158938825,0.240188254509121,0.257976789027452,0.48022774560377,0.170108182355762,0.0399386896751821,0.842147456714883,0.112295301165432,0.618899753550068,0.0160187983419746,0.540926469024271,0.296719704056159,0.95624447800219,0.915305681061,0.309258888475597,0.340093065984547,0.79406923125498,0.385134992189705,0.231237257365137,0.478639261331409,0.692971413722262,0.622405349742621,0.578635319136083,0.0604272303171456,0.0526444790884852,0.542239008937031,0.0894228073302656,0.556088680401444,0.850060856202617,0.952659717295319,0.989185840357095,0.986148120136932,0.797158965375274,0.577544706175104,0.0256883921101689,0.89787643426098,0.231470790458843,0.426326484652236,0.290524254785851,0.370303738629445,0.681594453984872,0.631294026272371
